,Parent,Tag,ContainedInStructure,ObjectPlacement,Representation,ObjectType,GlobalId,OwnerHistory,Name,Description,ODAUniqueID,IsDefinedBy,NOI_UUID,ConnectedTo,HasAssociations,HasOpenings,ConnectedFrom,OverallWidth,Reference,OverallHeight,FillsVoids,Einheit,V9,V8,V7,V6,ShapeType,PredefinedType,Gewerk,InteriorOrExteriorSpace,LongName,ElevationWithFlooring,Flchenart_Wohnflche,CompositionType,Decomposes,Faktor_DIN277,SpaceTemperatureMax,SpaceTemperatureMin,Faktor,Ortscode_Geschobezeichnung,Faktor_Wohnflche_Raum,Flchenart_DIN277,Umschlieungsart
312639,2. Obergeschoss,,385111,312535,312538,,0Ovo7$UGTFCRum0TyN_HwU,4,,,312639,312684,6b89f2c7-223d-11db-af45-0030057e0ab1--21,"371965,371993",312601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312805,2. Obergeschoss,,385111,312702,312705,,3$KauG8KzC89eBxZ3iW8xP,4,,,312805,312851,6b89f2c7-223d-11db-af45-0030057e0ab1--23,,312767,,"371485,371795",,,,,,,,,,,,,,,,,,,,,,,,,,
312972,2. Obergeschoss,,385111,312868,312871,,1aa0StavnCwxcxyli78QXR,4,,,312972,313017,6b89f2c7-223d-11db-af45-0030057e0ab1--26,,312933,,"371344,371654",,,,,,,,,,,,,,,,,,,,,,,,,,
313138,2. Obergeschoss,,385111,313034,313037,,00frc_CYvFdBl$8OLWkT4V,4,,,313138,313183,6b89f2c7-223d-11db-af45-0030057e0ab1--29,,313100,,"371372,371682",,,,,,,,,,,,,,,,,,,,,,,,,,
313304,2. Obergeschoss,,385111,313201,313204,,3Xhk$YSab98g4kqszrEfFU,4,,,313304,313350,6b89f2c7-223d-11db-af45-0030057e0ab1--32,,313266,,"371400,371711",,,,,,,,,,,,,,,,,,,,,,,,,,
313471,2. Obergeschoss,,385111,313367,313370,,1Lh0g4Jmr0xfgOZMq4wGK6,4,,,313471,313516,6b89f2c7-223d-11db-af45-0030057e0ab1--35,,313432,,"371428,371739",,,,,,,,,,,,,,,,,,,,,,,,,,
313637,2. Obergeschoss,,385111,313533,313536,,1iR$w6RXv0hx2jEEnfZ3Yn,4,,,313637,313682,6b89f2c7-223d-11db-af45-0030057e0ab1--39,,313599,,"371457,371767",,,,,,,,,,,,,,,,,,,,,,,,,,
313803,2. Obergeschoss,,385111,313699,313702,,2qdndjgDD0WgEM1WX2mSVe,4,,,313803,313849,6b89f2c7-223d-11db-af45-0030057e0ab1--42,"372021,372049",313765,314088,"371513,371824",,,,,,,,,,,,,,,,,,,,,,,,,,
314208,2. Obergeschoss,,385111,314105,314108,,2SSiC2mP15sOiObor9WqGb,4,,,314208,314254,6b89f2c7-223d-11db-af45-0030057e0ab1--43,"372078,372106,372134,372162",314170,"316293,318331,320369,322406,324444,326482,328520","371005,371118,371231,371287,371965,372021",,,,,,,,,,,,,,,,,,,,,,,,,,
328640,2. Obergeschoss,,385111,328536,328539,,343Ww2$8L0LQO_lRduJYUo,4,,,328640,328686,6b89f2c7-223d-11db-af45-0030057e0ab1--404,"372190,372219,372247,372275",328602,"328925,329164,329403,329642,329881,330120,330359,330597,330836,331075,331314,331553,331792,332031,332270,332508,332747,332986,333225,333464,333703,333942,334180,334419,334658,334897,335136,335375","371033,371316,371993,372049",,,,,,,,,,,,,,,,,,,,,,,,,,
335495,2. Obergeschoss,,385111,335391,335394,,3wB4gF2DD5fRWFUD6WgKpt,4,,,335495,335540,6b89f2c7-223d-11db-af45-0030057e0ab1--39633,,335456,,"371541,371852",,,,,,,,,,,,,,,,,,,,,,,,,,
335661,2. Obergeschoss,,385111,335557,335560,,1ag2QQ0B13xQc3vWLqWb7K,4,,,335661,335706,6b89f2c7-223d-11db-af45-0030057e0ab1--39635,,335623,,"371570,371880",,,,,,,,,,,,,,,,,,,,,,,,,,
335827,2. Obergeschoss,,385111,335723,335727,,2WZCQWboXAiwERd5sn$k8R,4,,,335827,335873,6b89f2c7-223d-11db-af45-0030057e0ab1--39637,,335789,,"371598,371908",,,,,,,,,,,,,,,,,,,,,,,,,,
335994,2. Obergeschoss,,385111,335890,335893,,2qetq7oOHB3gNbpu82XmvY,4,,,335994,336039,6b89f2c7-223d-11db-af45-0030057e0ab1--39639,,335955,,"371626,371936",,,,,,,,,,,,,,,,,,,,,,,,,,
336160,2. Obergeschoss,,385111,336056,336059,,0pnqUpzXbDgx1igtSyCmmV,4,,,336160,336205,6b89f2c7-223d-11db-af45-0030057e0ab1--39645,,336122,,"372078,372190",,,,,,,,,,,,,,,,,,,,,,,,,,
336326,2. Obergeschoss,,385111,336222,336225,,3FB_uYbZ58khU9bvofs_X7,4,,,336326,336372,6b89f2c7-223d-11db-af45-0030057e0ab1--39647,,336288,,"372106,372219",,,,,,,,,,,,,,,,,,,,,,,,,,
336492,2. Obergeschoss,,385111,336389,336392,,2hVwFslWv9bwnlaTQYvHFf,4,,,336492,336538,6b89f2c7-223d-11db-af45-0030057e0ab1--39651,,336454,,"372134,372247",,,,,,,,,,,,,,,,,,,,,,,,,,
336659,2. Obergeschoss,,385111,336555,336558,,2VmiBoVoDEOQqbGQVELLPh,4,,,336659,336704,6b89f2c7-223d-11db-af45-0030057e0ab1--39653,,336620,,"372162,372275",,,,,,,,,,,,,,,,,,,,,,,,,,
367349,2. Obergeschoss,,385111,367245,367248,,0l5FqHMxv2_QWd$ALFuVWF,4,,,367349,367394,6b89f2c7-223d-11db-af45-0030057e0ab1--12,,367310,,"371146,371259",,,,,,,,,,,,,,,,,,,,,,,,,,
372707,Dachgeschoss,,385004,372293,372296,,0vH4uBaQb8AP$uF7FVciM$,4,,,372707,372753,1fa3f171-2244-11db-af45-0030057e0ab1--8,"379333,379361",372669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373184,Dachgeschoss,,385004,372770,372773,,1$qutCgf90h9ooeX9n_85T,4,,,373184,373230,1fa3f171-2244-11db-af45-0030057e0ab1--9,"379390,379418,379446",373146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373661,Dachgeschoss,,385004,373247,373250,,0KKwO7ybr0XBhDbhglxTxv,4,,,373661,373706,1fa3f171-2244-11db-af45-0030057e0ab1--10,"379474,379503,379531",373623,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373851,Dachgeschoss,,385004,373723,373726,,2EnmKEgdPCHfaR8ZWftI56,4,,,373851,373897,1fa3f171-2244-11db-af45-0030057e0ab1--18,,373813,,"379333,379390",,,,,,,,,,,,,,,,,,,,,,,,,,
374042,Dachgeschoss,,385004,373914,373917,,30J7Cdn0XCZ9Q4j_SbY7CD,4,,,374042,374087,1fa3f171-2244-11db-af45-0030057e0ab1--19,379559,374004,,379474,,,,,,,,,,,,,,,,,,,,,,,,,,
374519,Dachgeschoss,,385004,374104,374107,,2EJtQjh0v4bxjDZoyMpMN8,4,,,374519,374564,1fa3f171-2244-11db-af45-0030057e0ab1--41,379587,374480,,379559,,,,,,,,,,,,,,,,,,,,,,,,,,
374818,Dachgeschoss,,385004,374581,374584,,0VORXFTOrDTQ1WVrDYJaGU,4,,,374818,374863,1fa3f171-2244-11db-af45-0030057e0ab1--43,,374780,,"379361,379418,379503,379587",,,,,,,,,,,,,,,,,,,,,,,,,,
377600,Dachgeschoss,,385004,377472,377475,,0yAp9U0frA5gFhGT6oVW50,4,,,377600,377645,1fa3f171-2244-11db-af45-0030057e0ab1--11,,377561,,"379446,379531",,,,,,,,,,,,,,,,,,,,,,,,,,
682,Kellergeschoss,,385053,679,0,,1wjxUKyTPAj8vN4ZRTrXsE,4, {FEN} 1.flgl.-D,,682,"716,752,783",b2a0e22a-2165-11db-af45-0030057e0ab1--40956,,719,,,1000.000000,1wjxUKyTPAj8vN4ZRTrXsE,1500.000000,718,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
921,Kellergeschoss,,385053,918,0,,2CLO7gTjD3ug7nWiAKw2Aj,4, {FEN} 1.flgl.-D,,921,"955,990,1022",b2a0e22a-2165-11db-af45-0030057e0ab1--40925,,958,,,1000.000000,2CLO7gTjD3ug7nWiAKw2Aj,1500.000000,957,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
1160,Kellergeschoss,,385053,1157,0,,2HocO6Ss5DBfEUQkKyuNyt,4, {FEN} 1.flgl.-D,,1160,"1194,1229,1260",b2a0e22a-2165-11db-af45-0030057e0ab1--40894,,1197,,,1000.000000,2HocO6Ss5DBfEUQkKyuNyt,1500.000000,1196,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
1399,Kellergeschoss,,385053,1396,0,,3y68eLJSb7PgxnNOOCIr54,4, {FEN} 1.flgl.-D,,1399,"1433,1468,1499",b2a0e22a-2165-11db-af45-0030057e0ab1--40863,,1436,,,1000.000000,3y68eLJSb7PgxnNOOCIr54,1500.000000,1435,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
1637,Kellergeschoss,,385053,1634,0,,1PPK56OMD5V90hgPcG6rfO,4, {FEN} 1.flgl.-D,,1637,"1672,1707,1738",b2a0e22a-2165-11db-af45-0030057e0ab1--40832,,1675,,,1000.000000,1PPK56OMD5V90hgPcG6rfO,1500.000000,1674,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
1876,Kellergeschoss,,385053,1873,0,,1P5dIaGzvAoevWe0jGE3bV,4, {FEN} 1.flgl.-D,,1876,"1911,1946,1977",b2a0e22a-2165-11db-af45-0030057e0ab1--40801,,1914,,,1000.000000,1P5dIaGzvAoevWe0jGE3bV,1500.000000,1913,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
2115,Kellergeschoss,,385053,2112,0,,2lkgStauTBjxqS8HzKY8ZQ,4, {FEN} 1.flgl.-D,,2115,"2149,2185,2216",b2a0e22a-2165-11db-af45-0030057e0ab1--40770,,2152,,,1000.000000,2lkgStauTBjxqS8HzKY8ZQ,1500.000000,2151,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
2354,Kellergeschoss,,385053,2351,0,,22Q7eR5gz6vPMn0ZR$X13w,4, {FEN} 1.flgl.-D,,2354,"2388,2424,2455",b2a0e22a-2165-11db-af45-0030057e0ab1--40739,,2391,,,1000.000000,22Q7eR5gz6vPMn0ZR$X13w,1500.000000,2390,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
2593,Kellergeschoss,,385053,2590,0,,1sI292G4T3EOiULyzVDggi,4, {FEN} 1.flgl.-D,,2593,"2627,2662,2694",b2a0e22a-2165-11db-af45-0030057e0ab1--40708,,2630,,,1000.000000,1sI292G4T3EOiULyzVDggi,1500.000000,2629,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
2832,Kellergeschoss,,385053,2829,0,,3oDmETd$f8XhYo1Prp9z0V,4, {FEN} 1.flgl.-D,,2832,"2866,2901,2933",b2a0e22a-2165-11db-af45-0030057e0ab1--40677,,2869,,,1000.000000,3oDmETd$f8XhYo1Prp9z0V,1500.000000,2868,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
3071,Kellergeschoss,,385053,3068,0,,0RvM$sCKP4rOXhPx9YHWMa,4, {FEN} 1.flgl.-D,,3071,"3105,3140,3171",b2a0e22a-2165-11db-af45-0030057e0ab1--40646,,3108,,,1000.000000,0RvM$sCKP4rOXhPx9YHWMa,1500.000000,3107,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
3310,Kellergeschoss,,385053,3306,0,,3S5ZZUY9vDxRFYoPMZJn39,4, {FEN} 1.flgl.-D,,3310,"3344,3379,3410",b2a0e22a-2165-11db-af45-0030057e0ab1--40615,,3347,,,1000.000000,3S5ZZUY9vDxRFYoPMZJn39,1500.000000,3346,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
3548,Kellergeschoss,,385053,3545,0,,0nz22kYPnFjgpS4PCB4NUL,4, {FEN} 1.flgl.-D,,3548,"3583,3618,3649",b2a0e22a-2165-11db-af45-0030057e0ab1--40584,,3586,,,1000.000000,0nz22kYPnFjgpS4PCB4NUL,1500.000000,3585,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
3787,Kellergeschoss,,385053,3784,0,,0eh2eownH2HgReVoFJaAAw,4, {FEN} 1.flgl.-D,,3787,"3822,3857,3888",b2a0e22a-2165-11db-af45-0030057e0ab1--40553,,3825,,,1000.000000,0eh2eownH2HgReVoFJaAAw,1500.000000,3824,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
4026,Kellergeschoss,,385053,4023,0,,2yPfgAKF95zeycVsXDJcmU,4, {FEN} 1.flgl.-D,,4026,"4060,4096,4127",b2a0e22a-2165-11db-af45-0030057e0ab1--40522,,4063,,,1000.000000,2yPfgAKF95zeycVsXDJcmU,1500.000000,4062,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
4265,Kellergeschoss,,385053,4262,0,,3l34snYRH45vhs9OFibZSu,4, {FEN} 1.flgl.-D,,4265,"4299,4335,4366",b2a0e22a-2165-11db-af45-0030057e0ab1--40491,,4302,,,1000.000000,3l34snYRH45vhs9OFibZSu,1500.000000,4301,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
4504,Kellergeschoss,,385053,4501,0,,0d$ONb0XXAWQz1I3Cbn7sa,4, {FEN} 1.flgl.-D,,4504,"4538,4573,4605",b2a0e22a-2165-11db-af45-0030057e0ab1--40460,,4541,,,1000.000000,0d$ONb0XXAWQz1I3Cbn7sa,1500.000000,4540,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
4743,Kellergeschoss,,385053,4740,0,,3jh1bW6fjAGxj0WO79Sor$,4, {FEN} 1.flgl.-D,,4743,"4777,4812,4843",b2a0e22a-2165-11db-af45-0030057e0ab1--40402,,4780,,,1000.000000,3jh1bW6fjAGxj0WO79Sor$,1500.000000,4779,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
4982,Kellergeschoss,,385053,4979,0,,0Zx4Lwci9Eqvm5wddD6LCj,4, {FEN} 1.flgl.-D,,4982,"5016,5051,5082",b2a0e22a-2165-11db-af45-0030057e0ab1--40371,,5019,,,1000.000000,0Zx4Lwci9Eqvm5wddD6LCj,1500.000000,5018,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
5220,Kellergeschoss,,385053,5217,0,,0c0d8jnorFLAy2qoF7VyPv,4, {FEN} 1.flgl.-D,,5220,"5255,5290,5321",b2a0e22a-2165-11db-af45-0030057e0ab1--40340,,5258,,,1000.000000,0c0d8jnorFLAy2qoF7VyPv,1500.000000,5257,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
39361,Kellergeschoss,,385053,39358,0,,0TZCFXxorBuP7KEprseCCo,4, {FEN} 1.flgl.-D,,39361,"39395,39431,39462",b2a0e22a-2165-11db-af45-0030057e0ab1--41382,,39398,,,1000.000000,0TZCFXxorBuP7KEprseCCo,1500.000000,39397,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
39600,Kellergeschoss,,385053,39597,0,,1MBEJv1550iA54_oHoMTLF,4, {FEN} 1.flgl.-D,,39600,"39634,39670,39701",b2a0e22a-2165-11db-af45-0030057e0ab1--41351,,39637,,,1000.000000,1MBEJv1550iA54_oHoMTLF,1500.000000,39636,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
39839,Kellergeschoss,,385053,39836,0,,27wfGT52T3Beyu24H8C9aQ,4, {FEN} 1.flgl.-D,,39839,"39873,39908,39940",b2a0e22a-2165-11db-af45-0030057e0ab1--41320,,39876,,,1000.000000,27wfGT52T3Beyu24H8C9aQ,1500.000000,39875,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
40078,Kellergeschoss,,385053,40075,0,,2$0cWrG0P8bwq42eF$VRjy,4, {FEN} 1.flgl.-D,,40078,"40112,40147,40179",b2a0e22a-2165-11db-af45-0030057e0ab1--41289,,40115,,,1000.000000,2$0cWrG0P8bwq42eF$VRjy,1500.000000,40114,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
40317,Kellergeschoss,,385053,40314,0,,2rC2Ed9HnCy8eoupiWHHJ1,4, {FEN} 1.flgl.-D,,40317,"40351,40386,40417",b2a0e22a-2165-11db-af45-0030057e0ab1--41258,,40354,,,1000.000000,2rC2Ed9HnCy8eoupiWHHJ1,1500.000000,40353,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
40555,Kellergeschoss,,385053,40552,0,,1slQIi8UL2rxTTiRHNlx0T,4, {FEN} 1.flgl.-D,,40555,"40590,40625,40656",b2a0e22a-2165-11db-af45-0030057e0ab1--41227,,40593,,,1000.000000,1slQIi8UL2rxTTiRHNlx0T,1500.000000,40592,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
40794,Kellergeschoss,,385053,40791,0,,1Wazs_J2D4HOVcPs8VE0Jq,4, {FEN} 1.flgl.-D,,40794,"40829,40864,40895",b2a0e22a-2165-11db-af45-0030057e0ab1--41196,,40832,,,1000.000000,1Wazs_J2D4HOVcPs8VE0Jq,1500.000000,40831,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
41033,Kellergeschoss,,385053,41030,0,,2q5POvGh57mxNPlx5LmuaU,4, {FEN} 1.flgl.-D,,41033,"41067,41103,41134",b2a0e22a-2165-11db-af45-0030057e0ab1--41165,,41071,,,1000.000000,2q5POvGh57mxNPlx5LmuaU,1500.000000,41070,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
41272,Kellergeschoss,,385053,41269,0,,1Mbz8cgEbFFxhFuJEiowVL,4, {FEN} 1.flgl.-D,,41272,"41306,41342,41373",b2a0e22a-2165-11db-af45-0030057e0ab1--41134,,41309,,,1000.000000,1Mbz8cgEbFFxhFuJEiowVL,1500.000000,41308,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
41511,Kellergeschoss,,385053,41508,0,,2J6d3DKTLEbwCfzmjJVzjb,4, {FEN} 1.flgl.-D,,41511,"41545,41580,41612",b2a0e22a-2165-11db-af45-0030057e0ab1--41103,,41548,,,1000.000000,2J6d3DKTLEbwCfzmjJVzjb,1500.000000,41547,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
41750,Kellergeschoss,,385053,41747,0,,0xSTM9TRf8$hhnHPnegglb,4, {FEN} 1.flgl.-D,,41750,"41784,41819,41851",b2a0e22a-2165-11db-af45-0030057e0ab1--41072,,41787,,,1000.000000,0xSTM9TRf8$hhnHPnegglb,1500.000000,41786,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
41989,Kellergeschoss,,385053,41986,0,,0bSveJiRL9ogexzNma0MI3,4, {FEN} 1.flgl.-D,,41989,"42023,42058,42089",b2a0e22a-2165-11db-af45-0030057e0ab1--40987,,42026,,,1000.000000,0bSveJiRL9ogexzNma0MI3,1500.000000,42025,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
42394,Kellergeschoss,,385053,42391,0,,3MzCLe6nfDpQWrKbAi49L3,4, {FEN} 1.flgl.-D,,42394,"42428,42463,42495",b2a0e22a-2165-11db-af45-0030057e0ab1--41781,,42431,,,1000.000000,3MzCLe6nfDpQWrKbAi49L3,1500.000000,42430,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
42633,Kellergeschoss,,385053,42630,0,,1TCiWpeAD0Ph9C4xpBSDJz,4, {FEN} 1.flgl.-D,,42633,"42667,42702,42734",b2a0e22a-2165-11db-af45-0030057e0ab1--41750,,42670,,,1000.000000,1TCiWpeAD0Ph9C4xpBSDJz,1500.000000,42669,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
42872,Kellergeschoss,,385053,42869,0,,2Dkf9hNJPESOQ_xE020c5$,4, {FEN} 1.flgl.-D,,42872,"42906,42941,42972",b2a0e22a-2165-11db-af45-0030057e0ab1--41719,,42909,,,1000.000000,2Dkf9hNJPESOQ_xE020c5$,1500.000000,42908,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
43110,Kellergeschoss,,385053,43107,0,,2whtJ7qnT9NAMH1COV6wTN,4, {FEN} 1.flgl.-D,,43110,"43145,43180,43211",b2a0e22a-2165-11db-af45-0030057e0ab1--41688,,43148,,,1000.000000,2whtJ7qnT9NAMH1COV6wTN,1500.000000,43147,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
43349,Kellergeschoss,,385053,43346,0,,3lQRhB7SHBGfH7DYqXBTtc,4, {FEN} 1.flgl.-D,,43349,"43384,43419,43450",b2a0e22a-2165-11db-af45-0030057e0ab1--41657,,43387,,,1000.000000,3lQRhB7SHBGfH7DYqXBTtc,1500.000000,43386,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
43588,Kellergeschoss,,385053,43585,0,,0L5FW0LnTCoOhwdtRDBz$m,4, {FEN} 1.flgl.-D,,43588,"43622,43658,43689",b2a0e22a-2165-11db-af45-0030057e0ab1--41626,,43625,,,1000.000000,0L5FW0LnTCoOhwdtRDBz$m,1500.000000,43624,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
43827,Kellergeschoss,,385053,43824,0,,35rd3i$0L5igWWdQBy5dAa,4, {FEN} 1.flgl.-D,,43827,"43861,43897,43928",b2a0e22a-2165-11db-af45-0030057e0ab1--41595,,43864,,,1000.000000,35rd3i$0L5igWWdQBy5dAa,1500.000000,43863,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
44066,Kellergeschoss,,385053,44063,0,,0q_a7WwkfAxBQGAsj53cd_,4, {FEN} 1.flgl.-D,,44066,"44100,44135,44167",b2a0e22a-2165-11db-af45-0030057e0ab1--41564,,44103,,,1000.000000,0q_a7WwkfAxBQGAsj53cd_,1500.000000,44102,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
44305,Kellergeschoss,,385053,44302,0,,0C3bfqLo9FTf9IQvF$3kN0,4, {FEN} 1.flgl.-D,,44305,"44339,44374,44406",b2a0e22a-2165-11db-af45-0030057e0ab1--41533,,44342,,,1000.000000,0C3bfqLo9FTf9IQvF$3kN0,1500.000000,44341,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
44544,Kellergeschoss,,385053,44541,0,,3uNsMgoFn5_By7J9yVwdLF,4, {FEN} 1.flgl.-D,,44544,"44578,44613,44644",b2a0e22a-2165-11db-af45-0030057e0ab1--41502,,44581,,,1000.000000,3uNsMgoFn5_By7J9yVwdLF,1500.000000,44580,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
44783,Kellergeschoss,,385053,44779,0,,1t2XPUNB92$wksl6GdLekV,4, {FEN} 1.flgl.-D,,44783,"44817,44852,44883",b2a0e22a-2165-11db-af45-0030057e0ab1--41444,,44820,,,1000.000000,1t2XPUNB92$wksl6GdLekV,1500.000000,44819,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
45021,Kellergeschoss,,385053,45018,0,,0AL0kyYnjBKBhec4Nnp4Ss,4, {FEN} 1.flgl.-D,,45021,"45056,45091,45122",b2a0e22a-2165-11db-af45-0030057e0ab1--41413,,45059,,,1000.000000,0AL0kyYnjBKBhec4Nnp4Ss,1500.000000,45058,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
84831,Erdgeschoss,,384931,84828,0,,2T05_egnD0He$OGvp0sJOT,4, {FEN} 1.flgl.-D,,84831,"84866,84901,84932",3d434e23-2215-11db-af45-0030057e0ab1--994419,,84869,,,1000.000000,2T05_egnD0He$OGvp0sJOT,1500.000000,84868,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
88354,Erdgeschoss,,384931,88351,0,,0oXDx7KAT1LvbfTrvFDm0u,4,Festverglasung,,88354,"88388,88423,88455",3d434e23-2215-11db-af45-0030057e0ab1--992802,,88391,,,1000.000000,0oXDx7KAT1LvbfTrvFDm0u,2000.000000,88390,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
91876,Erdgeschoss,,384931,91873,0,,2G_7GSZtfECQGdsP$faEe4,4,Festverglasung,,91876,"91911,91946,91977",3d434e23-2215-11db-af45-0030057e0ab1--993072,,91914,,,1000.000000,2G_7GSZtfECQGdsP$faEe4,2000.000000,91913,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
110955,Erdgeschoss,,384931,110952,0,,3zD3d63nDAsvOgWytEKcho,4, {FEN} 1.flgl.-D,,110955,"110990,111025,111056",3d434e23-2215-11db-af45-0030057e0ab1--994388,,110993,,,1000.000000,3zD3d63nDAsvOgWytEKcho,1500.000000,110992,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
111194,Erdgeschoss,,384931,111191,0,,3BpstcZUn8IxPeZbHHoidv,4, {FEN} 1.flgl.-D,,111194,"111229,111264,111295",3d434e23-2215-11db-af45-0030057e0ab1--994357,,111232,,,1000.000000,3BpstcZUn8IxPeZbHHoidv,1500.000000,111231,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
111433,Erdgeschoss,,384931,111430,0,,0C9ObaZ9j52uyrL3tXuP9X,4, {FEN} 1.flgl.-D,,111433,"111467,111503,111534",3d434e23-2215-11db-af45-0030057e0ab1--994326,,111471,,,1000.000000,0C9ObaZ9j52uyrL3tXuP9X,1500.000000,111470,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
111672,Erdgeschoss,,384931,111669,0,,2rtBn_lvrE_xjNr_Jj46a_,4, {FEN} 1.flgl.-D,,111672,"111706,111742,111773",3d434e23-2215-11db-af45-0030057e0ab1--994295,,111709,,,1000.000000,2rtBn_lvrE_xjNr_Jj46a_,1500.000000,111708,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
111911,Erdgeschoss,,384931,111908,0,,19R0lm9DD7dvzCN4e1p8jy,4, {FEN} 1.flgl.-D,,111911,"111945,111980,112012",3d434e23-2215-11db-af45-0030057e0ab1--994264,,111948,,,1000.000000,19R0lm9DD7dvzCN4e1p8jy,1500.000000,111947,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
112150,Erdgeschoss,,384931,112147,0,,2Vyclcft1ALBzv6yEeKzfQ,4, {FEN} 1.flgl.-D,,112150,"112184,112219,112251",3d434e23-2215-11db-af45-0030057e0ab1--994233,,112187,,,1000.000000,2Vyclcft1ALBzv6yEeKzfQ,1500.000000,112186,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
112389,Erdgeschoss,,384931,112386,0,,2XU31N2UTF1hBJ34m2XP2d,4, {FEN} 1.flgl.-D,,112389,"112423,112458,112489",3d434e23-2215-11db-af45-0030057e0ab1--994202,,112426,,,1000.000000,2XU31N2UTF1hBJ34m2XP2d,1500.000000,112425,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
112628,Erdgeschoss,,384931,112625,0,,0fDa9Cv6fCp8qTBVu8aBax,4, {FEN} 1.flgl.-D,,112628,"112662,112697,112728",3d434e23-2215-11db-af45-0030057e0ab1--994171,,112665,,,1000.000000,0fDa9Cv6fCp8qTBVu8aBax,1500.000000,112664,St,0.000000,0.000000,13.600000,6.800000,,,,,,,,,,,,,,,,,
